time,diffusion rate
27 Jan 2015 03:54:55 PM,0.1
Number of cells,Speed of cells,Average cell radius,Number of timesteps,Width of environment,Height of environment,Probability of death,Probability of cell division
10.0,1.0,1.0,10.0,10.0,10.0,0.0,0.0
starting concentration map
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
starting cell matrix
"1",Point(6.760644661091608,7.233347545287334),1.0582092660958542,0,0,"Alive"
"2",Point(3.1472040929589102,7.428830338963875),1.130181759412907,0,0,"Alive"
"3",Point(7.609366827256629,3.256035564935),1.1224682584501398,0,0,"Alive"
"4",Point(4.459858008948971,3.709880933143008),0.988210399465023,0,0,"Alive"
"5",Point(8.545225874195127,5.710409539231924),0.8374749686870485,0,0,"Alive"
"6",Point(2.794543881795181,1.5321334815007057),0.8539265081902514,0,0,"Alive"
"7",Point(8.874957129957915,8.518452190378113),1.1239535634765856,0,0,"Alive"
"8",Point(1.954358257250767,3.74219041771633),1.0180339257741313,0,0,"Alive"
"9",Point(1.0274789157315727,7.02107405089424),0.9329537901411242,0,0,"Alive"
"10",Point(7.836857552505174,1.0291649364356175),0.9832037583072588,0,0,"Alive"
subsequent cell matrices
"1",Point(6.760644661091608,7.233347545287334),1.0582092660958542,0,0,"Alive"
"2",Point(3.1472040929589102,7.428830338963875),1.130181759412907,0,0,"Alive"
"3",Point(7.609366827256629,3.256035564935),1.1224682584501398,0,0,"Alive"
"4",Point(4.459858008948971,3.709880933143008),0.988210399465023,0,0,"Alive"
"5",Point(8.545225874195127,5.710409539231924),0.8374749686870485,0,0,"Alive"
"6",Point(2.794543881795181,1.5321334815007057),0.8539265081902514,0,0,"Alive"
"7",Point(8.874957129957915,8.518452190378113),1.1239535634765856,0,0,"Alive"
"8",Point(1.954358257250767,3.74219041771633),1.0180339257741313,0,0,"Alive"
"9",Point(1.233775316771987,6.180724791641116),0.9329537901411242,-1.330067906590069,0,"Alive"
"10",Point(7.836857552505174,1.0291649364356175),0.9832037583072588,0,0,"Alive"
"1",Point(6.760644661091608,7.233347545287334),1.0582092660958542,0,0,"Alive"
"2",Point(3.1472040929589102,7.428830338963875),1.130181759412907,0,0,"Alive"
"3",Point(7.609366827256629,3.256035564935),1.1224682584501398,0,0,"Alive"
"4",Point(4.459858008948971,3.709880933143008),0.988210399465023,0,0,"Alive"
"5",Point(8.545225874195127,5.710409539231924),0.8374749686870485,0,0,"Alive"
"6",Point(2.794543881795181,1.5321334815007057),0.8539265081902514,0,0,"Alive"
"7",Point(8.874957129957915,8.518452190378113),1.1239535634765856,0,0,"Alive"
"8",Point(2.5261946573576393,4.466475871539647),1.0180339257741313,0.9024796106139455,0,"Alive"
"9",Point(1.233775316771987,6.180724791641116),0.9329537901411242,-1.330067906590069,0,"Alive"
"10",Point(7.836857552505174,1.0291649364356175),0.9832037583072588,0,0,"Alive"
"1",Point(6.760644661091608,7.233347545287334),1.0582092660958542,0,0,"Alive"
"2",Point(3.1472040929589102,7.428830338963875),1.130181759412907,0,0,"Alive"
"3",Point(7.609366827256629,3.256035564935),1.1224682584501398,0,0,"Alive"
"4",Point(4.459858008948971,3.709880933143008),0.988210399465023,0,0,"Alive"
"5",Point(8.545225874195127,5.710409539231924),0.8374749686870485,0,0,"Alive"
"6",Point(2.794543881795181,1.5321334815007057),0.8539265081902514,0,0,"Alive"
"7",Point(8.874957129957915,8.518452190378113),1.1239535634765856,0,0,"Alive"
"8",Point(2.5261946573576393,4.466475871539647),1.0180339257741313,0.9024796106139455,0,"Alive"
"9",Point(1.233775316771987,6.180724791641116),0.9329537901411242,-1.330067906590069,0,"Alive"
"10",Point(7.848887424274974,0.9832037583072588),0.9832037583072588,-1.3147992785365459,0,"Alive"
"1",Point(6.760644661091608,7.233347545287334),1.0582092660958542,0,0,"Alive"
"2",Point(3.1472040929589102,7.428830338963875),1.130181759412907,0,0,"Alive"
"3",Point(7.609366827256629,3.256035564935),1.1224682584501398,0,0,"Alive"
"4",Point(4.890832280116631,3.7643094627029736),0.988210399465023,0.12562674774288102,0,"Alive"
"5",Point(8.545225874195127,5.710409539231924),0.8374749686870485,0,0,"Alive"
"6",Point(2.794543881795181,1.5321334815007057),0.8539265081902514,0,0,"Alive"
"7",Point(8.874957129957915,8.518452190378113),1.1239535634765856,0,0,"Alive"
"8",Point(2.5261946573576393,4.466475871539647),1.0180339257741313,0.9024796106139455,0,"Alive"
"9",Point(1.233775316771987,6.180724791641116),0.9329537901411242,-1.330067906590069,0,"Alive"
"10",Point(7.848887424274974,0.9832037583072588),0.9832037583072588,-1.3147992785365459,0,"Alive"
"1",Point(6.760644661091608,7.233347545287334),1.0582092660958542,0,0,"Alive"
"2",Point(3.1472040929589102,7.428830338963875),1.130181759412907,0,0,"Alive"
"3",Point(7.609366827256629,3.256035564935),1.1224682584501398,0,0,"Alive"
"4",Point(4.874012047257852,3.497203053547015),0.988210399465023,1.5079073371635927,0,"Alive"
"5",Point(8.545225874195127,5.710409539231924),0.8374749686870485,0,0,"Alive"
"6",Point(2.794543881795181,1.5321334815007057),0.8539265081902514,0,0,"Alive"
"7",Point(8.874957129957915,8.518452190378113),1.1239535634765856,0,0,"Alive"
"8",Point(2.5261946573576393,4.466475871539647),1.0180339257741313,0.9024796106139455,0,"Alive"
"9",Point(1.233775316771987,6.180724791641116),0.9329537901411242,-1.330067906590069,0,"Alive"
"10",Point(7.848887424274974,0.9832037583072588),0.9832037583072588,-1.3147992785365459,0,"Alive"
"1",Point(6.760644661091608,7.233347545287334),1.0582092660958542,0,0,"Alive"
"2",Point(3.1472040929589102,7.428830338963875),1.130181759412907,0,0,"Alive"
"3",Point(7.609366827256629,3.256035564935),1.1224682584501398,0,0,"Alive"
"4",Point(4.874012047257852,3.497203053547015),0.988210399465023,1.5079073371635927,0,"Alive"
"5",Point(8.545225874195127,5.710409539231924),0.8374749686870485,0,0,"Alive"
"6",Point(2.794543881795181,1.5321334815007057),0.8539265081902514,0,0,"Alive"
"7",Point(8.876046436523414,8.518303838768732),1.1239535634765856,-0.1353562955306712,0,"Alive"
"8",Point(2.5261946573576393,4.466475871539647),1.0180339257741313,0.9024796106139455,0,"Alive"
"9",Point(1.233775316771987,6.180724791641116),0.9329537901411242,-1.330067906590069,0,"Alive"
"10",Point(7.848887424274974,0.9832037583072588),0.9832037583072588,-1.3147992785365459,0,"Alive"
"1",Point(6.760644661091608,7.233347545287334),1.0582092660958542,0,0,"Alive"
"2",Point(3.1472040929589102,7.428830338963875),1.130181759412907,0,0,"Alive"
"3",Point(7.609366827256629,3.256035564935),1.1224682584501398,0,0,"Alive"
"4",Point(4.874012047257852,3.497203053547015),0.988210399465023,1.5079073371635927,0,"Alive"
"5",Point(8.545225874195127,5.710409539231924),0.8374749686870485,0,0,"Alive"
