time,diffusion rate
27 Jan 2015 03:59:38 PM,0.1
Number of cells,Speed of cells,Average cell radius,Number of timesteps,Width of environment,Height of environment,Probability of death,Probability of cell division
10.0,1.0,1.0,20.0,10.0,10.0,0.0,0.0
starting concentration map
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
starting cell matrix
"1",Point(6.4124336075906685,7.14335827632048),1.0677416602738508,0,0,"Alive"
"2",Point(4.815670793039956,3.2591849040790795),1.0177928980957265,0,0,"Alive"
"3",Point(2.084567521982344,5.982802717180519),0.9706774548570023,0,0,"Alive"
"4",Point(8.289746285848572,4.414392700951841),0.9694963832611515,0,0,"Alive"
"5",Point(2.0811942368081926,3.500484431913689),0.9423545976773914,0,0,"Alive"
"6",Point(4.07593120154016,6.581848748692057),0.8387204796973639,0,0,"Alive"
"7",Point(4.272062303500986,8.711974902387242),1.139462953506141,0,0,"Alive"
"8",Point(1.1068476452518243,8.136916977900833),1.0970492602962516,0,0,"Alive"
"9",Point(8.067557766688548,2.0359321658969374),1.022778669781025,0,0,"Alive"
"10",Point(6.056944542528294,4.94280747934066),1.069762763345169,0,0,"Alive"
subsequent cell matrices
"1",Point(6.4124336075906685,7.14335827632048),1.0677416602738508,0,0,"Alive"
"2",Point(4.815670793039956,3.2591849040790795),1.0177928980957265,0,0,"Alive"
"3",Point(2.084567521982344,5.982802717180519),0.9706774548570023,0,0,"Alive"
"4",Point(8.289746285848572,4.414392700951841),0.9694963832611515,0.0,0.0,"Alive"
"5",Point(2.0811942368081926,3.500484431913689),0.9423545976773914,0,0,"Alive"
"6",Point(4.07593120154016,6.581848748692057),0.8387204796973639,0,0,"Alive"
"7",Point(4.272062303500986,8.711974902387242),1.139462953506141,0,0,"Alive"
"8",Point(1.1068476452518243,8.136916977900833),1.0970492602962516,0,0,"Alive"
"9",Point(8.067557766688548,2.0359321658969374),1.022778669781025,0,0,"Alive"
"10",Point(6.056944542528294,4.94280747934066),1.069762763345169,0,0,"Alive"
"1",Point(6.4124336075906685,7.14335827632048),1.0677416602738508,0,0,"Alive"
"2",Point(4.815670793039956,3.2591849040790795),1.0177928980957265,0,0,"Alive"
"3",Point(2.084567521982344,5.982802717180519),0.9706774548570023,0,0,"Alive"
"4",Point(8.289746285848572,4.414392700951841),0.9694963832611515,0.0,0.0,"Alive"
"5",Point(2.0811942368081926,3.500484431913689),0.9423545976773914,0,0,"Alive"
"6",Point(4.07593120154016,6.581848748692057),0.8387204796973639,0,0,"Alive"
"7",Point(4.272062303500986,8.711974902387242),1.139462953506141,0,0,"Alive"
"8",Point(1.1068476452518243,8.136916977900833),1.0970492602962516,0,0,"Alive"
"9",Point(8.067557766688548,2.0359321658969374),1.022778669781025,0,0,"Alive"
