time,cells,cell speed,radius,steps,x_size,y_size,diffusion rate
22 Jan 2015 01:14:08 PM,10,1.0,1.0,100,10.0,10.0,0.1
starting concentration map
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
starting position matrix
3.5470468342720602,6.0878932489943445,0.8691335916550517,1.00721511e-315,0.0
4.700591216305798,1.0105075974096116,0.9737361118430362,3.6220395e-316,0.0
2.7078997146748525,8.587634300283643,1.0872841722150146,3.6220403e-316,0.0
7.9860554132276,5.372264991504828,1.0310864371872532,3.6220411e-316,0.0
5.787600394429974,4.512019475000306,1.0767210765516737,4.78035627e-316,0.0
1.6837058727892376,1.92410642790849,0.9771504874919931,1.007215743e-315,0.0
8.357319595832129,3.2236941202003355,0.9464501392293981,0.0,0.0
7.751062065898795,8.104363502573813,1.009512392452724,0.0,0.0
3.2035550802612667,3.2810554084462966,0.9761685786694032,0.0,0.0
5.651556372822015,8.002840753136269,1.006201949260288,0.0,0.0
subsequent position matrices
1.0,3.5470468342720602,6.0878932489943445,0.0
1.0,4.651745118378187,1.0542228556581108,0.06555124015979175
1.0,2.7078997146748525,8.587634300283643,0.0
1.0,7.9860554132276,5.372264991504828,0.0
1.0,5.787600394429974,4.512019475000306,0.0
1.0,1.6837058727892376,1.92410642790849,0.0
1.0,8.357319595832129,3.2236941202003355,0.0
1.0,7.751062065898795,8.104363502573813,0.0
1.0,3.2035550802612667,3.2810554084462966,0.0
1.0,5.651556372822015,8.002840753136269,0.0
2.0,3.7062555033400013,5.808779225859702,0.32132855182319453
2.0,4.651745118378187,1.0542228556581108,0.06555124015979175
2.0,2.7078997146748525,8.587634300283643,0.0
2.0,7.9860554132276,5.372264991504828,0.0
2.0,5.787600394429974,4.512019475000306,0.0
2.0,1.6837058727892376,1.92410642790849,0.0
2.0,8.357319595832129,3.2236941202003355,0.0
2.0,7.751062065898795,8.104363502573813,0.0
2.0,3.2035550802612667,3.2810554084462966,0.0
2.0,5.651556372822015,8.002840753136269,0.0
3.0,3.7062555033400013,5.808779225859702,0.32132855182319453
3.0,4.651745118378187,1.0542228556581108,0.06555124015979175
3.0,2.7078997146748525,8.587634300283643,0.0
3.0,7.9860554132276,5.372264991504828,0.0
3.0,5.787600394429974,4.512019475000306,0.0
3.0,1.6837058727892376,1.92410642790849,0.0
3.0,8.357319595832129,3.2236941202003355,0.0
3.0,7.751062065898795,8.104363502573813,0.0
3.0,3.2035550802612667,3.2810554084462966,0.0
3.0,5.651556372822015,8.002840753136269,0.0
4.0,3.7062555033400013,5.808779225859702,0.32132855182319453
4.0,4.651745118378187,1.0542228556581108,0.06555124015979175
4.0,2.7078997146748525,8.587634300283643,0.0
4.0,7.9860554132276,5.372264991504828,0.0
4.0,5.787600394429974,4.512019475000306,0.0
4.0,1.401067937395121,2.3219082014334624,0.4879861202364899
4.0,8.357319595832129,3.2236941202003355,0.0
4.0,7.751062065898795,8.104363502573813,0.0
4.0,3.2035550802612667,3.2810554084462966,0.0
4.0,5.651556372822015,8.002840753136269,0.0
5.0,3.7062555033400013,5.808779225859702,0.32132855182319453
5.0,4.651745118378187,1.0542228556581108,0.06555124015979175
5.0,2.7078997146748525,8.587634300283643,0.0
5.0,7.9860554132276,5.372264991504828,0.0
5.0,5.787600394429974,4.512019475000306,0.0
5.0,1.401067937395121,2.3219082014334624,0.4879861202364899
5.0,8.357319595832129,3.2236941202003355,0.0
5.0,7.967016114931797,8.035161275656277,0.22677102880238986
5.0,3.2035550802612667,3.2810554084462966,0.0
5.0,5.651556372822015,8.002840753136269,0.0
6.0,3.7062555033400013,5.808779225859702,0.32132855182319453
6.0,4.651745118378187,1.0542228556581108,0.06555124015979175
6.0,2.7078997146748525,8.587634300283643,0.0
6.0,7.9860554132276,5.372264991504828,0.0
6.0,5.787600394429974,4.512019475000306,0.0
6.0,1.401067937395121,2.3219082014334624,0.4879861202364899
6.0,8.357319595832129,3.2236941202003355,0.0
6.0,7.967016114931797,8.035161275656277,0.22677102880238986
6.0,3.2035550802612667,3.2810554084462966,0.0
6.0,5.651556372822015,8.002840753136269,0.0
7.0,3.7062555033400013,5.808779225859702,0.32132855182319453
7.0,4.651745118378187,1.0542228556581108,0.06555124015979175
7.0,2.7078997146748525,8.587634300283643,0.0
7.0,7.9860554132276,5.372264991504828,0.0
7.0,5.787600394429974,4.512019475000306,0.0
7.0,1.401067937395121,2.3219082014334624,0.4879861202364899
7.0,8.357319595832129,3.2236941202003355,0.0
7.0,7.967016114931797,8.035161275656277,0.22677102880238986
7.0,3.2035550802612667,3.2810554084462966,0.0
7.0,5.651556372822015,8.002840753136269,0.0
8.0,3.7062555033400013,5.808779225859702,0.32132855182319453
8.0,4.651745118378187,1.0542228556581108,0.06555124015979175
8.0,2.7078997146748525,8.587634300283643,0.0
8.0,7.9860554132276,5.372264991504828,0.0
8.0,5.800072938319168,4.551100766231357,0.04102330648977559
8.0,1.401067937395121,2.3219082014334624,0.4879861202364899
8.0,8.357319595832129,3.2236941202003355,0.0
8.0,7.967016114931797,8.035161275656277,0.22677102880238986
8.0,3.2035550802612667,3.2810554084462966,0.0
8.0,5.651556372822015,8.002840753136269,0.0
9.0,3.7062555033400013,5.808779225859702,0.32132855182319453
9.0,4.651745118378187,1.0542228556581108,0.06555124015979175
9.0,2.7078997146748525,8.587634300283643,0.0
9.0,7.9860554132276,5.372264991504828,0.0
9.0,5.800072938319168,4.551100766231357,0.04102330648977559
9.0,1.401067937395121,2.3219082014334624,0.4879861202364899
9.0,8.357319595832129,3.2236941202003355,0.0
9.0,7.967016114931797,8.035161275656277,0.22677102880238986
9.0,3.2035550802612667,3.2810554084462966,0.0
9.0,5.651556372822015,8.002840753136269,0.0
10.0,3.7062555033400013,5.808779225859702,0.32132855182319453
10.0,4.651745118378187,1.0542228556581108,0.06555124015979175
10.0,2.7078997146748525,8.587634300283643,0.0
10.0,7.9860554132276,5.372264991504828,0.0
10.0,5.800072938319168,4.551100766231357,0.0
10.0,1.401067937395121,2.3219082014334624,0.4879861202364899
10.0,8.357319595832129,3.2236941202003355,0.0
10.0,7.967016114931797,8.035161275656277,0.22677102880238986
10.0,3.2035550802612667,3.2810554084462966,0.0
10.0,5.651556372822015,8.002840753136269,0.0
11.0,3.7062555033400013,5.808779225859702,0.32132855182319453
11.0,4.651745118378187,1.0542228556581108,0.06555124015979175
11.0,2.7078997146748525,8.587634300283643,0.0
11.0,7.9860554132276,5.372264991504828,0.0
11.0,5.800072938319168,4.551100766231357,0.0
11.0,1.401067937395121,2.3219082014334624,0.4879861202364899
11.0,8.357319595832129,3.2236941202003355,0.0
11.0,7.967016114931797,8.035161275656277,0.22677102880238986
11.0,3.2035550802612667,3.2810554084462966,0.0
11.0,5.651556372822015,8.002840753136269,0.0
12.0,3.7062555033400013,5.808779225859702,0.32132855182319453
12.0,4.651745118378187,1.0542228556581108,0.06555124015979175
12.0,2.7078997146748525,8.587634300283643,0.0
12.0,7.9860554132276,5.372264991504828,0.0
