time,cells,cell speed,radius,steps,x_size,y_size,diffusion rate
22 Jan 2015 01:17:03 PM,10,1.0,1.0,100,10.0,10.0,0.1
starting concentration map
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
starting position matrix
8.467426332771765,3.1087652251293836,1.0172317574512386,NaN,NaN
8.62964150328719,8.833509783537284,1.0065420400242648,1.0e-323,0.0
6.419330320726267,7.312212761430375,1.1847645282179156,NaN,NaN
7.101121095539464,1.7442255979912775,0.9067035396266456,5.857437e-317,6.8694753e-316
3.7518045204221266,7.822235781738343,1.100784396103301,NaN,NaN
5.7780363577395875,3.1136459605755378,0.975541756435918,1.0e-323,5.857484e-317
2.0774815736458665,5.0640275147304745,0.7774346452461409,NaN,NaN
4.401854585108419,4.702976962921299,0.8507871343791792,6.8754428e-316,1.0e-323
8.652946298913381,5.21268131628684,1.0133035093890954,NaN,NaN
1.298624537393767,2.387885941648747,0.9382559479375374,5.2148447e-316,5.2136985e-316
subsequent position matrices
1.0,8.467426332771765,3.1087652251293836,NaN
1.0,8.822755189085044,8.5480899789604,0.3446118983539883
1.0,6.419330320726267,7.312212761430375,NaN
1.0,7.101121095539464,1.7442255979912775,6.8694753e-316
1.0,3.7518045204221266,7.822235781738343,NaN
1.0,5.7780363577395875,3.1136459605755378,5.857484e-317
1.0,2.0774815736458665,5.0640275147304745,NaN
1.0,4.401854585108419,4.702976962921299,1.0e-323
1.0,8.652946298913381,5.21268131628684,NaN
1.0,1.298624537393767,2.387885941648747,5.2136985e-316
2.0,8.467426332771765,3.1087652251293836,NaN
2.0,8.822755189085044,8.5480899789604,0.3446118983539883
2.0,6.419330320726267,7.312212761430375,NaN
2.0,7.101121095539464,1.7442255979912775,6.8694753e-316
2.0,3.7518045204221266,7.822235781738343,NaN
2.0,5.7780363577395875,3.1136459605755378,5.857484e-317
2.0,2.0774815736458665,5.0640275147304745,NaN
2.0,4.432357880910968,4.442973223825749,0.2617869274782152
2.0,8.652946298913381,5.21268131628684,NaN
2.0,1.298624537393767,2.387885941648747,5.2136985e-316
3.0,8.467426332771765,3.1087652251293836,NaN
3.0,8.822755189085044,8.5480899789604,0.3446118983539883
3.0,6.419330320726267,7.312212761430375,NaN
3.0,7.101121095539464,1.7442255979912775,6.8694753e-316
3.0,3.7518045204221266,7.822235781738343,NaN
3.0,5.7780363577395875,3.1136459605755378,0.0
3.0,2.0774815736458665,5.0640275147304745,NaN
3.0,4.432357880910968,4.442973223825749,0.2617869274782152
3.0,8.652946298913381,5.21268131628684,NaN
3.0,1.298624537393767,2.387885941648747,5.2136985e-316
4.0,8.467426332771765,3.1087652251293836,NaN
4.0,8.822755189085044,8.5480899789604,0.3446118983539883
4.0,6.419330320726267,7.312212761430375,NaN
4.0,7.101121095539464,1.7442255979912775,6.8694753e-316
4.0,3.7518045204221266,7.822235781738343,NaN
